,station_id,stationname,date,daytype,rides
59836,40960,Pulaski-Orange,01/10/2019,W,"4,615"
59837,40960,Pulaski-Orange,01/11/2019,W,"4,657"
59838,40960,Pulaski-Orange,01/12/2019,A,"1,737"
59839,40960,Pulaski-Orange,01/13/2019,U,"1,114"
59840,40960,Pulaski-Orange,01/14/2019,W,"5,039"
59841,40960,Pulaski-Orange,01/15/2019,W,"5,182"
59842,40960,Pulaski-Orange,01/16/2019,W,"5,292"
59843,40960,Pulaski-Orange,01/17/2019,W,"5,256"
59844,40960,Pulaski-Orange,01/18/2019,W,"4,796"
59845,40960,Pulaski-Orange,01/19/2019,A,"1,431"
59846,40960,Pulaski-Orange,01/20/2019,U,"1,042"
59847,40960,Pulaski-Orange,01/21/2019,W,"2,243"
59848,40960,Pulaski-Orange,01/22/2019,W,"5,014"
59849,40960,Pulaski-Orange,01/23/2019,W,"5,071"
59850,40960,Pulaski-Orange,01/24/2019,W,"5,003"
59851,40960,Pulaski-Orange,01/25/2019,W,"3,695"
59852,40960,Pulaski-Orange,01/26/2019,A,"1,399"
59853,40960,Pulaski-Orange,01/27/2019,U,942
59854,40960,Pulaski-Orange,01/28/2019,W,"4,560"
59855,40960,Pulaski-Orange,01/29/2019,W,"4,002"
59856,40960,Pulaski-Orange,01/30/2019,W,529
59857,40960,Pulaski-Orange,01/31/2019,W,"1,310"
64013,40960,Pulaski-Orange,02/01/2019,W,"3,816"
64014,40960,Pulaski-Orange,02/02/2019,A,"1,707"
64015,40960,Pulaski-Orange,02/03/2019,U,"1,206"
64016,40960,Pulaski-Orange,02/04/2019,W,"5,194"
64017,40960,Pulaski-Orange,02/05/2019,W,"5,259"
64018,40960,Pulaski-Orange,02/06/2019,W,"5,233"
64019,40960,Pulaski-Orange,02/07/2019,W,"5,212"
64020,40960,Pulaski-Orange,02/08/2019,W,"4,337"
64021,40960,Pulaski-Orange,02/09/2019,A,"1,745"
64022,40960,Pulaski-Orange,02/10/2019,U,"1,166"
64023,40960,Pulaski-Orange,02/11/2019,W,"5,015"
64024,40960,Pulaski-Orange,02/12/2019,W,"4,910"
64025,40960,Pulaski-Orange,02/13/2019,W,"5,128"
64026,40960,Pulaski-Orange,02/14/2019,W,"5,398"
64027,40960,Pulaski-Orange,02/15/2019,W,"4,673"
64028,40960,Pulaski-Orange,02/16/2019,A,"1,733"
64029,40960,Pulaski-Orange,02/17/2019,U,"1,184"
64030,40960,Pulaski-Orange,02/18/2019,W,"3,106"
64031,40960,Pulaski-Orange,02/19/2019,W,"5,220"
